"Name","Compare","Pos","Team","GP","G","A","+/-","PIM","PPP","SOG","Hits","Blocks","HIT+BKS","SOG+HIT+BKS","G","A","+/-","PIM","PPP","SOG","Hits","Blocks","HIT+BKS","SOG+HIT+BKS"
"JACCOB SLAVIN","","D","CAR","79","4","38","36","10","7","165","50","121","171","336","0.05","0.48","0.46","0.13","0.09","2.09","0.63","1.53","2.16","4.25"
"DYSIN MAYO","","D","ARI","67","4","8","-23","27","0","76","129","133","262","338","0.06","0.12","-0.34","0.40","0.00","1.13","1.93","1.99","3.91","5.04"
"JOE SNIVELY","","C","WSH","12","4","3","3","2","1","21","2","3","5","26","0.33","0.25","0.25","0.17","0.08","1.75","0.17","0.25","0.42","2.17"
"NATE SCHMIDT","","D","WPG","77","4","28","-3","10","11","117","37","104","141","258","0.05","0.36","-0.04","0.13","0.14","1.52","0.48","1.35","1.83","3.35"
"CODY EAKIN","","C","","69","4","8","-15","22","2","74","33","29","62","136","0.06","0.12","-0.22","0.32","0.03","1.07","0.48","0.42","0.90","1.97"
"MICHAEL CARCONE","","L","ARI","21","4","2","-8","14","0","36","31","7","38","74","0.19","0.10","-0.38","0.67","0.00","1.71","1.48","0.33","1.81","3.52"
"MIKE REILLY","","D","BOS","70","4","13","-2","32","3","135","94","54","148","283","0.06","0.19","-0.03","0.46","0.04","1.93","1.34","0.77","2.11","4.04"
"JANI HAKANPAA","","D","DAL","80","4","8","1","43","0","68","248","112","360","428","0.05","0.10","0.01","0.54","0.00","0.85","3.10","1.40","4.50","5.35"
"JUSTIN SCHULTZ","","D","SEA","74","4","19","-15","16","5","92","40","87","127","219","0.05","0.26","-0.20","0.22","0.07","1.24","0.54","1.18","1.72","2.96"
"RYAN MCDONAGH","","D","NSH","71","4","22","15","16","2","85","96","137","233","318","0.06","0.31","0.21","0.23","0.03","1.20","1.35","1.93","3.28","4.48"
"PATRICK BROWN","","C","PHI","44","4","5","-16","11","0","51","100","36","136","187","0.09","0.11","-0.36","0.25","0.00","1.16","2.27","0.82","3.09","4.25"
"JAMIE DRYSDALE","","D","ANA","81","4","28","-26","16","12","137","40","72","112","249","0.05","0.35","-0.32","0.20","0.15","1.69","0.49","0.89","1.38","3.07"
"GIVANI SMITH","","L","DET","46","4","3","-6","108","0","50","86","20","106","156","0.09","0.07","-0.13","2.35","0.00","1.09","1.87","0.43","2.30","3.39"
"NICOLAS HAGUE","","D","VGK","52","4","10","6","38","0","116","57","80","137","253","0.08","0.19","0.12","0.73","0.00","2.23","1.10","1.54","2.63","4.87"
"ALEXANDER RADULOV","","R","","71","4","18","-20","30","8","92","43","48","91","183","0.06","0.25","-0.28","0.42","0.11","1.30","0.61","0.68","1.28","2.58"
"J.J. MOSER","","D","ARI","43","4","11","-10","16","2","40","32","55","87","127","0.09","0.26","-0.23","0.37","0.05","0.93","0.74","1.28","2.02","2.95"
"RASMUS ANDERSSON","","D","CGY","82","4","46","30","28","19","152","63","125","188","340","0.05","0.56","0.37","0.34","0.23","1.85","0.77","1.52","2.29","4.15"
"CALVIN DE HAAN","","D","","69","4","4","-21","33","0","107","146","172","318","425","0.06","0.06","-0.30","0.48","0.00","1.55","2.12","2.49","4.61","6.16"
"MATHIEU PERREAULT","","L","","25","4","5","2","4","1","27","35","11","46","73","0.16","0.20","0.08","0.16","0.04","1.08","1.40","0.44","1.84","2.92"
"DEREK FORBORT","","D","BOS","76","4","10","2","50","0","64","133","100","233","297","0.05","0.13","0.03","0.66","0.00","0.84","1.75","1.32","3.07","3.91"
"HENRIK BORGSTROM","","L","WSH","52","4","3","-14","22","1","41","26","19","45","86","0.08","0.06","-0.27","0.42","0.02","0.79","0.50","0.37","0.87","1.65"
"ESA LINDELL","","D","DAL","76","4","21","4","12","3","136","111","148","259","395","0.05","0.28","0.05","0.16","0.04","1.79","1.46","1.95","3.41","5.20"
"ANDREW COGLIANO","","L","COL","74","4","12","-18","20","0","75","104","31","135","210","0.05","0.16","-0.24","0.27","0.00","1.01","1.41","0.42","1.82","2.84"
"CHAD RUHWEDEL","","D","PIT","78","4","9","2","14","0","82","149","86","235","317","0.05","0.12","0.03","0.18","0.00","1.05","1.91","1.10","3.01","4.06"
"CARTER ROWNEY","","C","","26","4","2","-4","0","0","15","36","20","56","71","0.15","0.08","-0.15","0.00","0.00","0.58","1.38","0.77","2.15","2.73"
"ANTOINE ROUSSEL","","L","","53","4","4","-16","59","0","59","74","34","108","167","0.08","0.08","-0.30","1.11","0.00","1.11","1.40","0.64","2.04","3.15"
"JON MERRILL","","D","MIN","69","4","16","15","22","0","59","46","112","158","217","0.06","0.23","0.22","0.32","0.00","0.86","0.67","1.62","2.29","3.14"
"RYAN LINDGREN","","D","NYR","78","4","11","18","48","0","73","129","141","270","343","0.05","0.14","0.23","0.62","0.00","0.94","1.65","1.81","3.46","4.40"
"LAURENT DAUPHIN","","C","ARI","38","4","8","-10","25","0","50","31","27","58","108","0.11","0.21","-0.26","0.66","0.00","1.32","0.82","0.71","1.53","2.84"
"BRAD RICHARDSON","","C","","44","4","4","-1","35","0","31","59","20","79","110","0.09","0.09","-0.02","0.80","0.00","0.70","1.34","0.45","1.80","2.50"
"TRAVIS HAMONIC","","D","OTT","43","4","6","6","14","0","82","73","93","166","248","0.09","0.14","0.14","0.33","0.00","1.91","1.70","2.16","3.86","5.77"
"CHRIS WIDEMAN","","D","MTL","64","4","23","-25","67","12","76","44","46","90","166","0.06","0.36","-0.39","1.05","0.19","1.19","0.69","0.72","1.41","2.59"
"BRENDAN PERLINI","","L","","23","4","1","-2","6","0","24","29","3","32","56","0.17","0.04","-0.09","0.26","0.00","1.04","1.26","0.13","1.39","2.43"
"MAX WILLMAN","","C","PHI","41","4","2","-12","16","0","65","53","10","63","128","0.10","0.05","-0.29","0.39","0.00","1.59","1.29","0.24","1.54","3.12"
"DANTE FABBRO","","D","NSH","66","3","21","13","24","0","88","69","105","174","262","0.05","0.32","0.20","0.36","0.00","1.33","1.05","1.59","2.64","3.97"
"SEAN DURZI","","D","L.A","64","3","24","-8","55","14","119","74","121","195","314","0.05","0.38","-0.13","0.86","0.22","1.86","1.16","1.89","3.05","4.91"
"ALIAKSEI PROTAS","","C","WSH","33","3","6","4","0","1","34","20","12","32","66","0.09","0.18","0.12","0.00","0.03","1.03","0.61","0.36","0.97","2.00"
"SCOTT MAYFIELD","","D","NYI","61","3","15","-6","55","0","80","77","109","186","266","0.05","0.25","-0.10","0.90","0.00","1.31","1.26","1.79","3.05","4.36"
"DEAN KUKAN","","D","","41","3","8","-3","16","0","41","43","39","82","123","0.07","0.20","-0.07","0.39","0.00","1.00","1.05","0.95","2.00","3.00"
"JEFFREY VIEL","","L","S.J","34","3","2","-2","114","0","30","84","11","95","125","0.09","0.06","-0.06","3.35","0.00","0.88","2.47","0.32","2.79","3.68"
"MATT LUFF","","R","DET","23","3","3","3","4","0","26","29","4","33","59","0.13","0.13","0.13","0.17","0.00","1.13","1.26","0.17","1.43","2.57"
"JAKE MCCABE","","D","CHI","75","3","19","-28","33","0","79","166","167","333","412","0.04","0.25","-0.37","0.44","0.00","1.05","2.21","2.23","4.44","5.49"
"ALEXANDRE CARRIER","","D","NSH","77","3","27","26","50","4","95","95","124","219","314","0.04","0.35","0.34","0.65","0.05","1.23","1.23","1.61","2.84","4.08"
"NOEL ACCIARI","","L","STL","20","3","5","2","11","0","32","48","16","64","96","0.15","0.25","0.10","0.55","0.00","1.60","2.40","0.80","3.20","4.80"
"TOMAS NOSEK","","C","BOS","75","3","14","-9","32","0","84","85","34","119","203","0.04","0.19","-0.12","0.43","0.00","1.12","1.13","0.45","1.59","2.71"
"BRETT LEASON","","R","WSH","36","3","3","1","4","0","45","16","14","30","75","0.08","0.08","0.03","0.11","0.00","1.25","0.44","0.39","0.83","2.08"
"BORIS KATCHOUK","","L","CHI","59","3","4","-7","39","0","58","138","20","158","216","0.05","0.07","-0.12","0.66","0.00","0.98","2.34","0.34","2.68","3.66"
"MARC MCLAUGHLIN","","R","BOS","11","3","0","-1","8","0","12","15","2","17","29","0.27","0.00","-0.09","0.73","0.00","1.09","1.36","0.18","1.55","2.64"
"NICK LEDDY","","D","STL","75","3","21","-29","22","6","71","37","67","104","175","0.04","0.28","-0.39","0.29","0.08","0.95","0.49","0.89","1.39","2.33"
"MARCO SCANDELLA","","D","STL","70","3","11","17","18","0","76","106","70","176","252","0.04","0.16","0.24","0.26","0.00","1.09","1.51","1.00","2.51","3.60"
"DAKOTA JOSHUA","","L","VAN","30","3","5","6","16","0","31","77","10","87","118","0.10","0.17","0.20","0.53","0.00","1.03","2.57","0.33","2.90","3.93"
"BRIAN DUMOULIN","","D","PIT","76","3","15","24","24","0","91","88","139","227","318","0.04","0.20","0.32","0.32","0.00","1.20","1.16","1.83","2.99","4.18"
"JAKE WALMAN","","D","DET","51","3","7","-3","10","1","86","47","58","105","191","0.06","0.14","-0.06","0.20","0.02","1.69","0.92","1.14","2.06","3.75"
"RYAN CARPENTER","","C","NYR","67","3","9","-11","36","1","67","136","44","180","247","0.04","0.13","-0.16","0.54","0.01","1.00","2.03","0.66","2.69","3.69"
"DOMINIK SIMON","","L","","72","3","10","0","34","1","88","72","38","110","198","0.04","0.14","0.00","0.47","0.01","1.22","1.00","0.53","1.53","2.75"
"MARK PYSYK","","D","DET","68","3","9","-4","16","0","64","41","85","126","190","0.04","0.13","-0.06","0.24","0.00","0.94","0.60","1.25","1.85","2.79"
"LUCAS CARLSSON","","D","FLA","40","3","6","3","10","0","41","39","29","68","109","0.08","0.15","0.08","0.25","0.00","1.03","0.98","0.73","1.70","2.73"
"BRETT RITCHIE","","R","","41","3","1","-6","29","0","55","78","5","83","138","0.07","0.02","-0.15","0.71","0.00","1.34","1.90","0.12","2.02","3.37"
"MICHAEL DEL ZOTTO","","D","FLA","26","3","10","-4","4","2","35","42","34","76","111","0.12","0.38","-0.15","0.15","0.08","1.35","1.62","1.31","2.92","4.27"
"ZACK MACEWEN","","R","PHI","75","3","6","-17","110","0","82","159","32","191","273","0.04","0.08","-0.23","1.47","0.00","1.09","2.12","0.43","2.55","3.64"
"ALEXANDER EDLER","","D","L.A","41","3","16","18","34","0","54","56","70","126","180","0.07","0.39","0.44","0.83","0.00","1.32","1.37","1.71","3.07","4.39"
"ALEX GOLIGOSKI","","D","MIN","72","3","27","41","34","4","81","56","96","152","233","0.04","0.38","0.57","0.47","0.06","1.13","0.78","1.33","2.11","3.24"
"LOUI ERIKSSON","","R","","73","3","17","-18","6","1","81","17","23","40","121","0.04","0.23","-0.25","0.08","0.01","1.11","0.23","0.32","0.55","1.66"
"MARC-EDOUARD VLASIC","","D","S.J","75","3","11","-22","18","0","63","54","90","144","207","0.04","0.15","-0.29","0.24","0.00","0.84","0.72","1.20","1.92","2.76"
"NIKO MIKKOLA","","D","STL","54","3","10","-6","55","0","58","109","81","190","248","0.06","0.19","-0.11","1.02","0.00","1.07","2.02","1.50","3.52","4.59"
"COLIN WHITE","","C","FLA","24","3","7","-11","4","7","47","28","4","32","79","0.13","0.29","-0.46","0.17","0.29","1.96","1.17","0.17","1.33","3.29"
"BRAD HUNT","","D","COL","50","3","14","-3","12","2","67","22","48","70","137","0.06","0.28","-0.06","0.24","0.04","1.34","0.44","0.96","1.40","2.74"
"DYLAN GAMBRELL","","C","OTT","63","3","4","2","12","0","58","103","39","142","200","0.05","0.06","0.03","0.19","0.00","0.92","1.63","0.62","2.25","3.17"
"DAVID SAVARD","","D","MTL","62","3","14","-22","36","0","66","134","127","261","327","0.05","0.23","-0.35","0.58","0.00","1.06","2.16","2.05","4.21","5.27"
"ALEX BARRE-BOULET","","R","T.B","16","3","3","0","4","1","16","10","3","13","29","0.19","0.19","0.00","0.25","0.06","1.00","0.63","0.19","0.81","1.81"
"NEAL PIONK","","D","WPG","77","3","31","7","46","12","140","185","91","276","416","0.04","0.40","0.09","0.60","0.16","1.82","2.40","1.18","3.58","5.40"
"JOEL EDMUNDSON","","D","MTL","24","3","3","-1","35","0","32","61","45","106","138","0.13","0.13","-0.04","1.46","0.00","1.33","2.54","1.88","4.42","5.75"
"MARC STAAL","","D","FLA","71","3","13","-1","28","0","76","94","75","169","245","0.04","0.18","-0.01","0.39","0.00","1.07","1.32","1.06","2.38","3.45"
"BRENDEN DILLON","","D","WPG","79","3","17","15","67","0","85","212","108","320","405","0.04","0.22","0.19","0.85","0.00","1.08","2.68","1.37","4.05","5.13"
"BRAYDEN MCNABB","","D","VGK","69","3","15","10","42","0","85","154","179","333","418","0.04","0.22","0.14","0.61","0.00","1.23","2.23","2.59","4.83","6.06"
"ADAM PELECH","","D","NYI","78","3","25","20","42","0","104","99","128","227","331","0.04","0.32","0.26","0.54","0.00","1.33","1.27","1.64","2.91","4.24"
"ZACH BOGOSIAN","","D","T.B","48","3","5","2","53","0","60","114","34","148","208","0.06","0.10","0.04","1.10","0.00","1.25","2.38","0.71","3.08","4.33"
"TYLER BOZAK","","C","","50","3","9","-11","14","1","46","20","21","41","87","0.06","0.18","-0.22","0.28","0.02","0.92","0.40","0.42","0.82","1.74"
"RADKO GUDAS","","D","FLA","77","3","13","27","105","0","100","355","118","473","573","0.04","0.17","0.35","1.36","0.00","1.30","4.61","1.53","6.14","7.44"
"JAN RUTTA","","D","PIT","76","3","15","25","47","0","86","93","71","164","250","0.04","0.20","0.33","0.62","0.00","1.13","1.22","0.93","2.16","3.29"
"MATTY BENIERS","","C","SEA","10","3","6","-1","0","4","18","7","4","11","29","0.30","0.60","-0.10","0.00","0.40","1.80","0.70","0.40","1.10","2.90"
"JULIEN GAUTHIER","","R","NYR","49","3","4","-9","8","0","69","98","14","112","181","0.06","0.08","-0.18","0.16","0.00","1.41","2.00","0.29","2.29","3.69"
"CARL HAGELIN","","L","WSH","53","3","11","10","20","0","71","32","12","44","115","0.06","0.21","0.19","0.38","0.00","1.34","0.60","0.23","0.83","2.17"
"FABIAN ZETTERLUND","","L","N.J","14","3","5","5","0","0","36","16","7","23","59","0.21","0.36","0.36","0.00","0.00","2.57","1.14","0.50","1.64","4.21"
"HENRI JOKIHARJU","","D","BUF","60","3","16","-8","20","4","83","73","60","133","216","0.05","0.27","-0.13","0.33","0.07","1.38","1.22","1.00","2.22","3.60"
"JUSTIN HOLL","","D","TOR","69","3","20","15","41","0","64","129","104","233","297","0.04","0.29","0.22","0.59","0.00","0.93","1.87","1.51","3.38","4.30"
"ALEXANDER ROMANOV","","D","NYI","79","3","10","-9","53","0","107","227","144","371","478","0.04","0.13","-0.11","0.67","0.00","1.35","2.87","1.82","4.70","6.05"
"BEN HUTTON","","D","VGK","58","3","10","7","32","0","78","49","72","121","199","0.05","0.17","0.12","0.55","0.00","1.34","0.84","1.24","2.09","3.43"
"TYLER JOHNSON","","R","CHI","26","3","4","-8","12","2","30","37","7","44","74","0.12","0.15","-0.31","0.46","0.08","1.15","1.42","0.27","1.69","2.85"
"KEVIN LABANC","","R","S.J","21","3","3","-4","6","4","36","28","9","37","73","0.14","0.14","-0.19","0.29","0.19","1.71","1.33","0.43","1.76","3.48"
"MATT MARTIN","","L","NYI","71","3","4","-2","70","0","66","235","27","262","328","0.04","0.06","-0.03","0.99","0.00","0.93","3.31","0.38","3.69","4.62"
"JAKE MUZZIN","","D","TOR","47","3","11","-6","16","0","75","105","60","165","240","0.06","0.23","-0.13","0.34","0.00","1.60","2.23","1.28","3.51","5.11"
"JUJHAR KHAIRA","","L","CHI","27","3","0","-4","13","0","32","88","14","102","134","0.11","0.00","-0.15","0.48","0.00","1.19","3.26","0.52","3.78","4.96"
"DREW O'CONNOR","","L","PIT","22","3","2","-1","4","0","40","12","7","19","59","0.14","0.09","-0.05","0.18","0.00","1.82","0.55","0.32","0.86","2.68"
"NOLAN FOOTE","","L","N.J","7","3","1","3","0","0","10","8","1","9","19","0.43","0.14","0.43","0.00","0.00","1.43","1.14","0.14","1.29","2.71"
"RYAN GETZLAF","","C","","56","3","34","-14","29","11","104","89","56","145","249","0.05","0.61","-0.25","0.52","0.20","1.86","1.59","1.00","2.59","4.45"
"DYLAN COGHLAN","","D","CAR","59","3","10","-5","18","4","108","62","61","123","231","0.05","0.17","-0.08","0.31","0.07","1.83","1.05","1.03","2.08","3.92"
"KARSON KUHLMAN","","L","SEA","44","3","7","-3","6","0","68","71","20","91","159","0.07","0.16","-0.07","0.14","0.00","1.55","1.61","0.45","2.07","3.61"
"CAM YORK","","D","PHI","30","3","7","-14","6","4","33","20","39","59","92","0.10","0.23","-0.47","0.20","0.13","1.10","0.67","1.30","1.97","3.07"
"JOSH MAHURA","","D","ANA","38","3","4","-14","12","0","36","63","51","114","150","0.08","0.11","-0.37","0.32","0.00","0.95","1.66","1.34","3.00","3.95"
"ALEC MARTINEZ","","D","VGK","26","3","5","6","4","0","32","26","68","94","126","0.12","0.19","0.23","0.15","0.00","1.23","1.00","2.62","3.62","4.85"
"MATT ROY","","D","L.A","67","2","19","23","28","2","153","124","103","227","380","0.03","0.28","0.34","0.42","0.03","2.28","1.85","1.54","3.39","5.67"
"BRADEN SCHNEIDER","","D","NYR","43","2","9","5","9","1","25","60","52","112","137","0.05","0.21","0.12","0.21","0.02","0.58","1.40","1.21","2.60","3.19"
"ARTTU RUOTSALAINEN","","C","BUF","18","2","2","-1","6","0","23","14","6","20","43","0.11","0.11","-0.06","0.33","0.00","1.28","0.78","0.33","1.11","2.39"
"OWEN POWER","","D","BUF","8","2","1","3","2","0","10","1","9","10","20","0.25","0.13","0.38","0.25","0.00","1.25","0.13","1.13","1.25","2.50"
"OSKAR STEEN","","R","BOS","20","2","4","-1","6","0","25","32","8","40","65","0.10","0.20","-0.05","0.30","0.00","1.25","1.60","0.40","2.00","3.25"
"ANDREW PEEKE","","D","CBJ","82","2","13","-16","60","0","72","191","169","360","432","0.02","0.16","-0.20","0.73","0.00","0.88","2.33","2.06","4.39","5.27"
"MASON MCTAVISH","","C","ANA","9","2","1","3","2","1","12","8","6","14","26","0.22","0.11","0.33","0.22","0.11","1.33","0.89","0.67","1.56","2.89"
"JAYCOB MEGNA","","D","S.J","44","2","6","-1","16","0","40","71","92","163","203","0.05","0.14","-0.02","0.36","0.00","0.91","1.61","2.09","3.70","4.61"
"KYLE CAPOBIANCO","","D","WPG","45","2","7","-12","38","2","40","43","46","89","129","0.04","0.16","-0.27","0.84","0.04","0.89","0.96","1.02","1.98","2.87"
"MARIAN STUDENIC","","R","DAL","33","2","2","-7","6","0","42","25","15","40","82","0.06","0.06","-0.21","0.18","0.00","1.27","0.76","0.45","1.21","2.48"
"RASMUS RISTOLAINEN","","D","PHI","66","2","14","-9","38","1","97","230","125","355","452","0.03","0.21","-0.14","0.58","0.02","1.47","3.48","1.89","5.38","6.85"
"GABRIEL CARLSSON","","D","","38","2","7","6","10","0","18","27","33","60","78","0.05","0.18","0.16","0.26","0.00","0.47","0.71","0.87","1.58","2.05"
"RADIM ZOHORNA","","L","PIT","17","2","4","12","4","0","9","23","3","26","35","0.12","0.24","0.71","0.24","0.00","0.53","1.35","0.18","1.53","2.06"
"KALE CLAGUE","","D","BUF","36","2","8","-10","20","3","26","14","23","37","63","0.06","0.22","-0.28","0.56","0.08","0.72","0.39","0.64","1.03","1.75"
"MARK JANKOWSKI","","C","NSH","19","2","3","2","4","0","14","5","8","13","27","0.11","0.16","0.11","0.21","0.00","0.74","0.26","0.42","0.68","1.42"
"TRAVIS DERMOTT","","D","VAN","60","2","5","9","14","0","46","55","46","101","147","0.03","0.08","0.15","0.23","0.00","0.77","0.92","0.77","1.68","2.45"
"LIAM O'BRIEN","","L","ARI","39","2","1","1","106","0","36","139","10","149","185","0.05","0.03","0.03","2.72","0.00","0.92","3.56","0.26","3.82","4.74"
"JONAS RONDBJERG","","L","VGK","30","2","4","0","4","0","30","13","11","24","54","0.07","0.13","0.00","0.13","0.00","1.00","0.43","0.37","0.80","1.80"
"JOONAS DONSKOI","","R","SEA","75","2","20","-10","14","3","89","36","31","67","156","0.03","0.27","-0.13","0.19","0.04","1.19","0.48","0.41","0.89","2.08"
"IAN COLE","","D","T.B","75","2","17","15","83","0","77","110","104","214","291","0.03","0.23","0.20","1.11","0.00","1.03","1.47","1.39","2.85","3.88"
"ALEXEI TOROPCHENKO","","L","STL","28","2","0","-9","15","0","43","69","21","90","133","0.07","0.00","-0.32","0.54","0.00","1.54","2.46","0.75","3.21","4.75"
"KRIS RUSSELL","","D","","31","2","7","7","4","0","34","33","68","101","135","0.06","0.23","0.23","0.13","0.00","1.10","1.06","2.19","3.26","4.35"
"RONNIE ATTARD","","D","PHI","15","2","2","-2","8","0","16","24","17","41","57","0.13","0.13","-0.13","0.53","0.00","1.07","1.60","1.13","2.73","3.80"
"PATRIK NEMETH","","D","ARI","63","2","5","-8","28","0","52","115","102","217","269","0.03","0.08","-0.13","0.44","0.00","0.83","1.83","1.62","3.44","4.27"
"DRAKE CAGGIULA","","L","PIT","18","2","3","-4","4","1","23","17","7","24","47","0.11","0.17","-0.22","0.22","0.06","1.28","0.94","0.39","1.33","2.61"
"MARTIN FRK","","R","STL","6","2","0","-4","2","2","15","11","0","11","26","0.33","0.00","-0.67","0.33","0.33","2.50","1.83","0.00","1.83","4.33"
"CONNOR CLIFTON","","D","BOS","60","2","8","-2","32","0","80","156","62","218","298","0.03","0.13","-0.03","0.53","0.00","1.33","2.60","1.03","3.63","4.97"
"JAMES NEAL","","L","","19","2","2","-1","0","2","31","17","3","20","51","0.11","0.11","-0.05","0.00","0.11","1.63","0.89","0.16","1.05","2.68"
"JOHN HAYDEN","","R","SEA","55","2","2","-12","84","0","66","104","24","128","194","0.04","0.04","-0.22","1.53","0.00","1.20","1.89","0.44","2.33","3.53"
"COLIN MILLER","","D","DAL","38","2","12","-2","21","3","48","50","42","92","140","0.05","0.32","-0.05","0.55","0.08","1.26","1.32","1.11","2.42","3.68"
"ZDENO CHARA","","D","","72","2","12","8","85","0","81","125","90","215","296","0.03","0.17","0.11","1.18","0.00","1.13","1.74","1.25","2.99","4.11"
"HAYDN FLEURY","","D","T.B","36","2","2","0","13","0","52","60","62","122","174","0.06","0.06","0.00","0.36","0.00","1.44","1.67","1.72","3.39","4.83"
"SHELDON DRIES","","C","VAN","11","2","1","-3","0","1","17","9","6","15","32","0.18","0.09","-0.27","0.00","0.09","1.55","0.82","0.55","1.36","2.91"
"ERIK GUSTAFSSON","","D","WSH","59","2","16","-4","14","4","78","45","55","100","178","0.03","0.27","-0.07","0.24","0.07","1.32","0.76","0.93","1.69","3.02"
"JAN JENIK","","R","ARI","13","2","1","-6","11","0","22","25","4","29","51","0.15","0.08","-0.46","0.85","0.00","1.69","1.92","0.31","2.23","3.92"
"WILL BORGEN","","D","SEA","36","2","6","1","28","0","49","89","33","122","171","0.06","0.17","0.03","0.78","0.00","1.36","2.47","0.92","3.39","4.75"
"MIKEY ANDERSON","","D","L.A","57","2","6","6","8","0","58","133","68","201","259","0.04","0.11","0.11","0.14","0.00","1.02","2.33","1.19","3.53","4.54"
"CALLE ROSEN","","D","STL","18","2","5","-2","4","0","18","6","16","22","40","0.11","0.28","-0.11","0.22","0.00","1.00","0.33","0.89","1.22","2.22"
"ROSS JOHNSTON","","R","NYI","32","2","5","-3","44","0","9","90","16","106","115","0.06","0.16","-0.09","1.38","0.00","0.28","2.81","0.50","3.31","3.59"
"CONNOR DEWAR","","C","MIN","35","2","4","-4","25","1","44","48","22","70","114","0.06","0.11","-0.11","0.71","0.03","1.26","1.37","0.63","2.00","3.26"
"GREG MCKEGG","","L","EDM","43","2","3","-11","6","0","25","50","22","72","97","0.05","0.07","-0.26","0.14","0.00","0.58","1.16","0.51","1.67","2.26"
"JACK MCBAIN","","C","ARI","10","2","1","-6","6","0","13","33","9","42","55","0.20","0.10","-0.60","0.60","0.00","1.30","3.30","0.90","4.20","5.50"
"MICHAEL SGARBOSSA","","C","WSH","10","2","2","3","0","0","11","7","2","9","20","0.20","0.20","0.30","0.00","0.00","1.10","0.70","0.20","0.90","2.00"
"COLTON SCEVIOUR","","C","","35","2","3","-6","26","0","38","41","20","61","99","0.06","0.09","-0.17","0.74","0.00","1.09","1.17","0.57","1.74","2.83"
"COREY SCHUENEMAN","","D","MTL","24","2","4","-5","8","1","30","15","40","55","85","0.08","0.17","-0.21","0.33","0.04","1.25","0.63","1.67","2.29","3.54"
"MARK KASTELIC","","C","OTT","16","2","2","-1","14","0","11","51","10","61","72","0.13","0.13","-0.06","0.88","0.00","0.69","3.19","0.63","3.81","4.50"
"BRETT MURRAY","","L","BUF","19","2","4","-3","23","1","14","17","2","19","33","0.11","0.21","-0.16","1.21","0.05","0.74","0.89","0.11","1.00","1.74"
"MARIO FERRARO","","D","S.J","63","2","12","-5","16","0","49","140","151","291","340","0.03","0.19","-0.08","0.25","0.00","0.78","2.22","2.40","4.62","5.40"
"JACK DRURY","","C","CAR","2","2","0","3","2","0","6","4","2","6","12","1.00","0.00","1.50","1.00","0.00","3.00","2.00","1.00","3.00","6.00"
"KOLE LIND","","R","SEA","23","2","6","-1","12","0","31","18","10","28","59","0.09","0.26","-0.04","0.52","0.00","1.35","0.78","0.43","1.22","2.57"
"COLE PERFETTI","","R","WPG","18","2","5","1","0","1","21","17","2","19","40","0.11","0.28","0.06","0.00","0.06","1.17","0.94","0.11","1.06","2.22"
"NICOLAS MELOCHE","","D","CGY","50","2","5","-17","39","0","36","158","54","212","248","0.04","0.10","-0.34","0.78","0.00","0.72","3.16","1.08","4.24","4.96"
"JEREMY LAUZON","","D","NSH","66","2","5","-6","81","0","75","224","63","287","362","0.03","0.08","-0.09","1.23","0.00","1.14","3.39","0.95","4.35","5.48"
"AUSTIN CZARNIK","","R","DET","17","2","5","5","0","0","14","3","7","10","24","0.12","0.29","0.29","0.00","0.00","0.82","0.18","0.41","0.59","1.41"
"ANTON BLIDH","","L","","32","2","7","-3","24","0","28","82","17","99","127","0.06","0.22","-0.09","0.75","0.00","0.88","2.56","0.53","3.09","3.97"
"SEBASTIAN AHO","","D","NYI","36","2","10","-6","10","2","34","32","42","74","108","0.06","0.28","-0.17","0.28","0.06","0.94","0.89","1.17","2.06","3.00"
"NATHAN SMITH","","C","ARI","10","2","2","-1","2","0","14","26","6","32","46","0.20","0.20","-0.10","0.20","0.00","1.40","2.60","0.60","3.20","4.60"
"CALEN ADDISON","","D","MIN","15","2","2","-4","2","0","17","12","6","18","35","0.13","0.13","-0.27","0.13","0.00","1.13","0.80","0.40","1.20","2.33"
"PAUL COTTER","","C","VGK","7","2","0","1","6","0","11","17","1","18","29","0.29","0.00","0.14","0.86","0.00","1.57","2.43","0.14","2.57","4.14"
"MORGAN BARRON","","C","WPG","27","2","3","-4","8","0","33","49","8","57","90","0.07","0.11","-0.15","0.30","0.00","1.22","1.81","0.30","2.11","3.33"
"MICHAEL STONE","","D","","11","2","4","3","4","2","24","26","17","43","67","0.18","0.36","0.27","0.36","0.18","2.18","2.36","1.55","3.91","6.09"
"KURTIS MACDERMID","","D","COL","58","2","3","1","89","0","46","105","22","127","173","0.03","0.05","0.02","1.53","0.00","0.79","1.81","0.38","2.19","2.98"
"GREGORY HOFMANN","","C","","24","2","5","6","8","0","33","23","10","33","66","0.08","0.21","0.25","0.33","0.00","1.38","0.96","0.42","1.38","2.75"
"NIKITA ZAITSEV","","D","OTT","62","2","9","-8","28","0","65","128","103","231","296","0.03","0.15","-0.13","0.45","0.00","1.05","2.06","1.66","3.73","4.77"
"JORDAN OESTERLE","","D","DET","45","2","6","-8","4","0","63","27","44","71","134","0.04","0.13","-0.18","0.09","0.00","1.40","0.60","0.98","1.58","2.98"
"NOLAN PATRICK","","C","VGK","25","2","5","1","6","1","34","26","3","29","63","0.08","0.20","0.04","0.24","0.04","1.36","1.04","0.12","1.16","2.52"
