"Name","Compare","Pos","Age","Team","GP","PPG","PPA","PPP","PP SOG","%PP","PPTOI/G","TOI","PPTOI","PPP/60PPMIN","PP IPP"
"MATTIAS JANMARK","","R","30","EDM","66","0","0","0","0","2.0","00:06","14:40","006:30","0.0","0"
"NICK HOLDEN","","D","36","","65","0","0","0","1","0.7","00:02","16:42","002:41","0.0","0"
"SAMUEL BOLDUC","","D","22","NYI","17","0","0","0","3","37.3","01:22","14:24","023:07","0.0","0"
"NIKITA ALEXANDROV","","C","22","STL","28","0","0","0","1","5.0","00:15","09:49","006:53","0.0","0"
"TYLER MOTTE","","R","28","","62","0","0","0","2","4.1","00:13","12:34","013:51","0.0","0"
"WILL CUYLLE","","L","21","NYR","4","0","0","0","0","1.2","00:03","06:58","000:13","0.0","0"
"ADAM LARSSON","","D","30","SEA","82","0","0","0","1","3.5","00:10","23:38","014:18","0.0","0"
"CALE FLEURY","","D","24","SEA","12","0","0","0","0","1.5","00:05","13:19","000:58","0.0","0"
"JEAN-SEBASTIEN DEA","","C","29","","4","0","0","0","0","0.0","00:00","09:27","000:00","0.0","0"
"RUDOLFS BALCERS","","L","26","","17","0","0","0","1","5.3","00:22","10:12","006:06","0.0","0"
"OTTO KOIVULA","","C","25","NYI","8","0","0","0","1","19.0","00:51","06:52","006:45","0.0","0"
"SIMON BENOIT","","D","24","TOR","78","0","0","0","0","0.8","00:02","19:21","003:00","0.0","0"
"SHANE WRIGHT","","C","19","SEA","8","0","0","0","0","6.7","00:24","08:29","003:11","0.0","0"
"GUSTAV OLOFSSON","","D","28","SEA","3","0","0","0","0","1.0","00:03","12:56","000:09","0.0","0"
"FREDRIK KARLSTROM","","C","25","DAL","5","0","0","0","0","0.0","00:00","09:33","000:00","0.0","0"
"ANDREAS ENGLUND","","D","27","L.A","47","0","0","0","0","0.2","00:00","12:07","000:21","0.0","0"
"RYAN LOMBERG","","L","28","FLA","82","0","0","0","1","2.7","00:10","11:19","012:59","0.0","0"
"CALVIN DE HAAN","","D","32","T.B","53","0","0","0","0","0.3","00:01","13:32","000:49","0.0","0"
"ARNAUD DURANDEAU","","L","24","NYI","4","0","0","0","0","20.4","00:59","13:00","003:56","0.0","0"
"BRETT KULAK","","D","29","EDM","82","0","0","0","1","3.1","00:09","17:31","012:25","0.0","0"
"WILLIAM LOCKWOOD","","R","25","FLA","13","0","0","0","0","1.1","00:04","10:17","000:55","0.0","0"
"ANTHONY DUCLAIR","","R","28","S.J","20","0","0","0","4","23.1","01:21","14:51","026:56","0.0","0"
"RYAN MURRAY","","D","29","","13","0","0","0","0","0.0","00:00","13:07","000:00","0.0","0"
"ANDERS BJORK","","L","27","","14","0","0","0","0","0.9","00:03","13:50","000:41","0.0","0"
"JOHN LEONARD","","L","25","ARI","6","0","0","0","0","7.8","00:20","11:32","002:00","0.0","0"
"DEREK RYAN","","R","36","EDM","80","0","0","0","1","2.5","00:07","11:10","009:55","0.0","0"
"DEREK STEPAN","","R","33","","73","0","0","0","0","1.1","00:03","09:05","004:05","0.0","0"
"GABRIEL CARLSSON","","D","26","","6","0","0","0","0","0.0","00:00","13:46","000:00","0.0","0"
"NATHAN WALKER","","R","29","STL","56","0","0","0","0","1.9","00:06","10:17","005:15","0.0","0"
"KYLE BURROUGHS","","D","28","S.J","48","0","0","0","0","1.0","00:03","17:22","002:45","0.0","0"
"TREY FIX-WOLANSKY","","R","24","CBJ","9","0","0","0","2","22.4","01:04","12:57","009:34","0.0","0"
"ALEX NYLANDER","","L","25","PIT","9","0","0","0","0","1.6","00:05","12:18","000:43","0.0","0"
"JONAH GADJOVICH","","L","24","","35","0","0","0","0","0.8","00:03","08:59","001:31","0.0","0"
"SIMON HOLMSTROM","","R","22","NYI","50","0","0","0","0","2.8","00:07","11:06","005:57","0.0","0"
"VLADISLAV GAVRIKOV","","D","27","L.A","72","0","0","0","2","8.5","00:23","21:58","027:14","0.0","0"
"EGOR AFANASYEV","","L","22","NSH","17","0","0","0","2","3.8","00:11","10:51","003:10","0.0","0"
"CURTIS LAZAR","","C","28","N.J","49","0","0","0","0","1.0","00:03","11:56","002:31","0.0","0"
"TAYLOR FEDUN","","D","35","PIT","4","0","0","0","0","0.0","00:00","11:04","000:00","0.0","0"
"MASON SHAW","","L","24","","59","0","0","0","1","3.3","00:10","11:17","009:29","0.0","0"
"VASILY PODKOLZIN","","C","22","VAN","39","0","0","0","0","6.7","00:21","11:50","013:36","0.0","0"
"ERIC ROBINSON","","L","28","CBJ","72","0","0","0","0","0.3","00:01","13:57","000:55","0.0","0"
"OSKAR STEEN","","R","25","BOS","3","0","0","0","0","0.0","00:00","09:09","000:00","0.0","0"
"NICO STURM","","C","28","S.J","74","0","0","0","6","16.0","00:45","14:44","055:01","0.0","0"
"TIM BERNI","","D","23","CBJ","59","0","0","0","1","2.7","00:08","16:58","007:30","0.0","0"
"ALEX VLASIC","","D","22","CHI","6","0","0","0","0","1.0","00:02","19:38","000:11","0.0","0"
"ZACK MACEWEN","","R","27","OTT","56","0","0","0","2","10.7","00:33","11:34","031:08","0.0","0"
"EVGENY SVECHNIKOV","","L","26","","59","0","0","0","3","8.6","00:23","10:45","022:36","0.0","0"
"JEFFREY VIEL","","R","26","WPG","4","0","0","0","0","0.9","00:04","09:10","000:16","0.0","0"
"HENRY THRUN","","D","22","S.J","8","0","0","0","0","17.8","00:55","19:52","007:20","0.0","0"
"MARKUS NIEMELAINEN","","D","25","EDM","23","0","0","0","1","0.3","00:01","10:02","000:27","0.0","0"
"TOBIAS BJORNFOT","","D","22","L.A","10","0","0","0","0","0.5","00:01","14:17","000:13","0.0","0"
"KAIDEN GUHLE","","D","21","MTL","44","0","0","0","4","11.3","00:35","20:31","025:26","0.0","0"
"MATTHEW KESSEL","","D","23","STL","2","0","0","0","0","0.0","00:00","15:10","000:00","0.0","0"
"THOMAS HARLEY","","D","22","DAL","6","0","0","0","0","3.0","00:08","16:48","000:50","0.0","0"
"JOSH LEIVO","","L","30","","51","0","0","0","5","13.4","00:41","11:53","034:30","0.0","0"
"TROY STECHER","","D","29","ARI","81","0","0","0","1","1.5","00:05","16:22","006:10","0.0","0"
"JONNY BRODZINSKI","","R","30","NYR","17","0","0","0","0","0.7","00:02","09:19","000:32","0.0","0"
"COLE MCWARD","","D","22","VAN","5","0","0","0","0","0.6","00:02","14:13","000:10","0.0","0"
"NICHOLAS ROBERTSON","","L","21","TOR","15","0","0","0","6","21.5","01:11","10:53","017:44","0.0","0"
"SEMYON DER-ARGUCHINTSEV","","C","22","TOR","1","0","0","0","0","22.5","00:54","07:16","000:54","0.0","0"
"MATT DUMBA","","D","29","ARI","79","0","0","0","0","2.4","00:07","21:17","009:11","0.0","0"
"NICOLAS AUBE-KUBEL","","R","27","WSH","53","0","0","0","0","0.4","00:01","11:21","001:03","0.0","0"
"VINNI LETTIERI","","R","28","MIN","1","0","0","0","0","0.0","00:00","09:50","000:00","0.0","0"
"JORDAN GREENWAY","","L","26","BUF","62","0","0","0","7","9.5","00:27","13:30","027:52","0.0","0"
"ERIK CERNAK","","D","26","T.B","70","0","0","0","1","1.7","00:05","19:14","006:23","0.0","0"
"RADIM ZOHORNA","","C","27","PIT","10","0","0","0","0","8.6","00:28","08:35","004:37","0.0","0"
"MARK GIORDANO","","D","39","TOR","78","0","0","0","4","11.8","00:35","18:57","045:25","0.0","0"
"BROCK FABER","","D","21","MIN","2","0","0","0","0","0.0","00:00","20:04","000:00","0.0","0"
"JON MERRILL","","D","31","MIN","73","0","0","0","0","1.4","00:04","15:09","005:07","0.0","0"
"MATTHEW PHILLIPS","","C","25","WSH","2","0","0","0","0","41.8","02:51","09:02","005:41","0.0","0"
"DAVID KAMPF","","C","28","TOR","82","0","0","0","1","1.3","00:04","15:18","005:06","0.0","0"
"HENRIK BORGSTROM","","R","26","WSH","1","0","0","0","0","0.0","00:00","08:10","000:00","0.0","0"
"CHAD RUHWEDEL","","D","33","PIT","47","0","0","0","0","0.2","00:01","14:34","000:33","0.0","0"
"RYAN POEHLING","","C","24","PHI","53","0","0","0","0","1.2","00:04","11:46","003:30","0.0","0"
"COLE KOEPKE","","L","25","T.B","17","0","0","0","0","0.1","00:00","09:06","000:07","0.0","0"
"KEVIN GRAVEL","","D","31","NSH","23","0","0","0","0","0.0","00:00","14:16","000:00","0.0","0"
"HUGH MCGING","","C","25","STL","1","0","0","0","0","0.0","00:00","09:37","000:00","0.0","0"
"BRAYDEN PACHAL","","D","24","VGK","10","0","0","0","0","0.9","00:02","16:37","000:18","0.0","0"
"DAMIEN GIROUX","","C","23","","1","0","0","0","0","4.2","00:05","13:57","000:05","0.0","0"
"RYAN GRAVES","","D","28","PIT","78","0","0","0","0","1.2","00:03","19:57","004:07","0.0","0"
"JAN JENIK","","R","22","ARI","2","0","0","0","0","0.7","00:03","05:55","000:06","0.0","0"
"GUILLAUME BRISEBOIS","","D","26","VAN","17","0","0","0","0","1.4","00:04","16:32","001:07","0.0","0"
"JOSH DUNNE","","C","24","CBJ","8","0","0","0","1","21.5","00:58","09:58","007:40","0.0","0"
"MILAN LUCIC","","L","35","BOS","77","0","0","0","1","4.5","00:14","11:18","018:01","0.0","0"
"ALEXANDER EDLER","","D","37","","64","0","0","0","0","0.5","00:02","14:46","001:43","0.0","0"
"ISAAK PHILLIPS","","D","21","CHI","16","0","0","0","0","0.3","00:01","15:28","000:13","0.0","0"
"SAM LAFFERTY","","R","28","TOR","70","0","0","0","3","13.4","00:39","14:37","045:53","0.0","0"
"TYLER PITLICK","","R","31","NYR","61","0","0","0","0","1.4","00:04","10:05","004:21","0.0","0"
"BRENDAN SMITH","","D","34","N.J","60","0","0","0","0","0.6","00:02","15:33","001:42","0.0","0"
"DARREN RADDYSH","","D","27","T.B","17","0","0","0","0","3.1","00:09","16:29","002:29","0.0","0"
"BUDDY ROBINSON","","R","31","","9","0","0","0","0","0.2","00:01","11:46","000:05","0.0","0"
"JUSTIN BRAUN","","D","36","","51","0","0","0","0","1.0","00:03","14:59","002:24","0.0","0"
"LUKAS ROUSEK","","R","24","BUF","2","0","0","0","0","0.0","00:00","11:19","000:00","0.0","0"
"NICOLAS HAGUE","","D","24","VGK","81","0","0","0","2","1.5","00:04","18:05","005:07","0.0","0"
"DAVID JIRICEK","","D","19","CBJ","4","0","0","0","0","16.8","00:39","18:04","002:37","0.0","0"
"HUNTER MCKOWN","","R","21","CBJ","12","0","0","0","4","29.5","01:42","12:14","020:22","0.0","0"
"ERIK JOHNSON","","D","35","BUF","63","0","0","0","0","0.3","00:01","17:15","001:01","0.0","0"
"GIVANI SMITH","","L","25","S.J","36","0","0","0","2","2.2","00:07","07:01","004:21","0.0","0"
"FREDRIK OLOFSSON","","L","27","COL","28","0","0","0","0","0.7","00:02","10:12","001:00","0.0","0"
"ADAM ERNE","","L","28","","61","0","0","0","0","0.5","00:02","13:23","001:38","0.0","0"
"FILIP KRAL","","D","23","","2","0","0","0","0","0.0","00:00","09:58","000:00","0.0","0"
"MARK FRIEDMAN","","D","27","PIT","23","0","0","0","0","1.1","00:04","14:27","001:42","0.0","0"
"STEVEN FOGARTY","","R","30","MIN","2","0","0","0","0","13.1","00:40","10:19","001:20","0.0","0"
"EGOR ZAMULA","","D","23","PHI","14","0","0","0","0","6.9","00:21","13:23","004:54","0.0","0"
"SHELDON REMPAL","","R","28","VGK","1","0","0","0","0","0.0","00:00","07:44","000:00","0.0","0"
"LUKAS SEDLAK","","C","30","","30","0","0","0","1","7.1","00:22","12:12","010:47","0.0","0"
"JOEL EDMUNDSON","","D","30","WSH","61","0","0","0","2","2.5","00:07","19:34","007:25","0.0","0"
"KAEDAN KORCZAK","","D","22","VGK","10","0","0","0","0","0.9","00:02","17:34","000:17","0.0","0"
"JAMIE DRYSDALE","","D","21","ANA","8","0","0","0","0","11.2","00:34","17:37","004:33","0.0","0"
"KYLE CAPOBIANCO","","D","26","WPG","14","0","0","0","2","14.8","00:46","12:20","010:43","0.0","0"
"ILYA LYUBUSHKIN","","D","29","ANA","68","0","0","0","0","0.5","00:02","15:01","001:45","0.0","0"
"CONNOR CLIFTON","","D","28","BUF","78","0","0","0","0","1.7","00:06","17:51","007:20","0.0","0"
"MAX JONES","","R","25","ANA","69","0","0","0","3","7.0","00:19","12:43","021:54","0.0","0"
"DEREK FORBORT","","D","31","BOS","54","0","0","0","0","0.6","00:02","17:44","001:42","0.0","0"
"BOBBY MCMANN","","R","27","TOR","10","0","0","0","2","3.9","00:11","10:34","001:53","0.0","0"
"BRENDEN DILLON","","D","32","WPG","82","0","0","0","2","2.4","00:08","19:35","011:00","0.0","0"
"LUCAS JOHANSEN","","D","25","WSH","2","0","0","0","0","0.0","00:00","12:40","000:00","0.0","0"
"JAKUB LAUKO","","L","23","BOS","23","0","0","0","0","0.2","00:01","08:52","000:16","0.0","0"
"NOLAN FOOTE","","L","22","N.J","6","0","0","0","0","0.1","00:00","07:13","000:01","0.0","0"
"DAVID GUSTAFSSON","","L","23","WPG","46","0","0","0","0","2.3","00:07","10:06","005:10","0.0","0"
"MIKE REILLY","","D","30","FLA","10","0","0","0","1","17.4","01:02","16:44","010:17","0.0","0"
"WILLIAM DUFOUR","","R","21","NYI","1","0","0","0","0","0.0","00:00","06:48","000:00","0.0","0"
"CONNOR BROWN","","R","29","EDM","4","0","0","0","1","29.1","01:38","16:46","006:31","0.0","0"
"ALEX TURCOTTE","","C","22","L.A","4","0","0","0","0","0.3","00:01","06:59","000:02","0.0","0"
"LOGAN STANLEY","","D","25","WPG","19","0","0","0","0","0.0","00:00","13:43","000:00","0.0","0"
"PARKER KELLY","","L","24","OTT","55","0","0","0","0","0.6","00:02","10:30","002:02","0.0","0"
"MARTIN FEHERVARY","","D","23","WSH","67","0","0","0","1","1.5","00:04","20:00","004:57","0.0","0"
"OLLE LYCKSELL","","R","24","PHI","8","0","0","0","0","0.0","00:00","10:34","000:00","0.0","0"
"KARSON KUHLMAN","","R","27","NYI","47","0","0","0","0","1.3","00:04","11:51","003:10","0.0","0"
"MATEJ BLUMEL","","R","23","DAL","6","0","0","0","0","4.5","00:10","09:42","001:00","0.0","0"
"OWEN BECK","","C","19","MTL","1","0","0","0","0","2.5","00:09","09:48","000:09","0.0","0"
"ARTEM ZUB","","D","27","OTT","53","0","0","0","0","1.7","00:06","20:15","005:18","0.0","0"
"GABRIEL FORTIER","","L","23","T.B","1","0","0","0","0","0.0","00:00","08:25","000:00","0.0","0"
"LAURENT DAUPHIN","","C","28","","21","0","0","0","0","0.6","00:02","10:28","000:34","0.0","0"
"NICK COUSINS","","L","30","FLA","79","0","0","0","1","4.4","00:15","11:02","020:07","0.0","0"
"ANDY ANDREOFF","","L","32","","3","0","0","0","0","11.2","00:24","07:20","001:12","0.0","0"
"NOEL ACCIARI","","R","31","PIT","77","0","0","0","1","3.4","00:10","14:19","012:13","0.0","0"
"CODY CECI","","D","29","EDM","80","0","0","0","0","1.6","00:05","20:08","006:15","0.0","0"
"ALEXANDRE CARRIER","","D","26","NSH","43","0","0","0","2","11.0","00:33","17:53","023:23","0.0","0"
"MAX LAJOIE","","D","25","TOR","3","0","0","0","0","1.4","00:03","07:51","000:09","0.0","0"
"JALEN CHATFIELD","","D","27","CAR","78","0","0","0","0","0.2","00:01","14:07","000:40","0.0","0"
"MATTHEW HIGHMORE","","R","27","OTT","2","0","0","0","0","14.0","01:09","10:45","002:18","0.0","0"
"RILEY SHEAHAN","","L","31","","2","0","0","0","0","0.0","00:00","08:19","000:00","0.0","0"
"JOSH MAHURA","","D","25","FLA","82","0","0","0","0","3.8","00:13","14:02","018:20","0.0","0"
"ONDREJ KASE","","R","27","","1","0","0","0","0","30.4","01:13","11:02","001:13","0.0","0"
"JESPER FRODEN","","R","28","","14","0","0","0","1","2.0","00:06","10:00","001:25","0.0","0"
"NIKO MIKKOLA","","D","27","FLA","81","0","0","0","0","0.7","00:02","17:26","002:46","0.0","0"
"RYAN MCLEOD","","C","23","EDM","57","0","0","0","8","18.5","00:56","14:11","052:56","0.0","0"
"NICK CICEK","","D","23","S.J","16","0","0","0","0","1.0","00:02","14:25","000:36","0.0","0"
"VLADISLAV KOLYACHONOK","","D","22","ARI","2","0","0","0","0","0.0","00:00","13:46","000:00","0.0","0"
"JESSE PULJUJARVI","","R","25","","75","0","0","0","9","13.8","00:41","12:14","050:58","0.0","0"
"ALEXEY TOROPCHENKO","","L","24","STL","69","0","0","0","1","1.8","00:06","12:05","006:21","0.0","0"
"JACOB MOVERARE","","D","25","L.A","2","0","0","0","0","0.0","00:00","14:58","000:00","0.0","0"
"NIKOLAI KNYZHOV","","D","25","S.J","12","0","0","0","0","0.0","00:00","16:09","000:00","0.0","0"
"KAILER YAMAMOTO","","R","24","SEA","58","0","0","0","6","12.5","00:37","16:35","036:01","0.0","0"
"NILS HOGLANDER","","L","22","VAN","25","0","0","0","0","4.5","00:15","12:03","006:12","0.0","0"
"MAC HOLLOWELL","","D","24","NYR","6","0","0","0","0","0.9","00:03","12:56","000:20","0.0","0"
"ALEX GALCHENYUK","","L","29","","11","0","0","0","0","6.4","00:23","07:06","004:16","0.0","0"
"ADAM PELECH","","D","29","NYI","61","0","0","0","0","2.7","00:07","21:39","007:34","0.0","0"
"WYATT KAISER","","D","21","CHI","9","0","0","0","0","2.3","00:06","18:36","000:52","0.0","0"
"FILIP ZADINA","","R","23","S.J","30","0","0","0","2","15.3","00:48","13:06","024:00","0.0","0"
"SPENCER STASTNEY","","D","23","NSH","8","0","0","0","0","0.1","00:00","17:37","000:02","0.0","0"
"NIKITA SOSHNIKOV","","R","29","","3","0","0","0","0","0.0","00:00","09:56","000:00","0.0","0"
"ANDREW PEEKE","","D","25","CBJ","80","0","0","0","0","0.8","00:02","21:15","003:03","0.0","0"
"NATHAN SMITH","","C","24","ARI","4","0","0","0","0","0.0","00:00","07:27","000:00","0.0","0"
"ANTON STRALMAN","","D","37","","8","0","0","0","0","0.0","00:00","15:22","000:00","0.0","0"
"RILEY STILLMAN","","D","25","BUF","50","0","0","0","0","0.6","00:02","14:39","001:38","0.0","0"
"RADIM SIMEK","","D","30","S.J","44","0","0","0","0","1.3","00:04","14:37","002:41","0.0","0"
"PHILIP BROBERG","","D","22","EDM","46","0","0","0","1","2.3","00:07","12:36","005:29","0.0","0"
"LUKE GLENDENING","","R","34","T.B","70","0","0","0","1","1.2","00:04","12:04","004:07","0.0","0"
"TARO HIROSE","","L","27","DET","3","0","0","0","0","0.0","00:00","10:20","000:00","0.0","0"
"JAYCOB MEGNA","","D","30","SEA","54","0","0","0","0","1.1","00:03","18:52","002:37","0.0","0"
"JAMES HAMBLIN","","C","24","EDM","10","0","0","0","0","2.2","00:06","08:52","001:02","0.0","0"
"THOMAS BORDELEAU","","L","21","S.J","8","0","0","0","0","37.2","01:55","15:14","015:19","0.0","0"
"VINNIE HINOSTROZA","","R","29","PIT","26","0","0","0","0","0.6","00:02","12:36","000:55","0.0","0"
"ZACK KASSIAN","","L","32","","51","0","0","0","0","0.0","00:00","09:09","000:05","0.0","0"
"TYLER BENSON","","L","25","","2","0","0","0","0","3.7","00:15","06:17","000:30","0.0","0"
"ANTON BLIDH","","L","28","NYR","14","0","0","0","0","0.0","00:00","06:35","000:02","0.0","0"
"JACK MCBAIN","","C","23","ARI","82","0","0","0","1","4.8","00:14","13:59","019:03","0.0","0"
"WILLIAM BITTEN","","R","25","STL","4","0","0","0","0","0.0","00:00","06:39","000:00","0.0","0"
"JOHNATHAN KOVACEVIC","","D","26","MTL","77","0","0","0","0","0.5","00:01","17:25","001:54","0.0","0"
"DYLAN SAMBERG","","D","24","WPG","63","0","0","0","0","1.6","00:05","14:56","005:39","0.0","0"
"CHARLES HUDON","","L","29","","9","0","0","0","0","17.9","00:53","10:47","008:01","0.0","0"
"DMITRI SAMORUKOV","","D","24","","2","0","0","0","0","0.0","00:00","14:53","000:00","0.0","0"
"VICTOR METE","","D","25","PHI","11","0","0","0","0","1.8","00:07","13:04","001:12","0.0","0"
"CHRIS TIERNEY","","C","29","N.J","36","0","0","0","0","2.6","00:07","10:52","004:05","0.0","0"
"BRANDON DUHAIME","","L","26","MIN","51","0","0","0","0","1.1","00:03","10:45","002:48","0.0","0"
"ZACH ASTON-REESE","","L","29","","77","0","0","0","0","0.7","00:02","10:56","002:46","0.0","0"
"CONNOR CARRICK","","D","29","SEA","1","0","0","0","0","18.5","00:15","16:54","000:15","0.0","0"
"KEVIN BAHL","","D","23","N.J","42","0","0","0","0","1.0","00:03","14:01","001:45","0.0","0"
"PIERRE-EDOUARD BELLEMARE","","C","38","SEA","73","0","0","0","0","0.3","00:01","11:17","001:06","0.0","0"
"CJ SUESS","","L","29","","1","0","0","0","0","0.0","00:00","05:50","000:00","0.0","0"
"MATTHEW KNIES","","L","20","TOR","3","0","0","0","1","31.2","00:59","13:07","002:58","0.0","0"
"JAKE MCCABE","","D","29","TOR","76","0","0","0","0","1.6","00:05","19:29","006:05","0.0","0"
"CAL FOOTE","","D","24","N.J","50","0","0","0","0","2.7","00:09","15:07","007:26","0.0","0"
"ADAM GINNING","","D","23","PHI","1","0","0","0","0","0.0","00:00","16:40","000:00","0.0","0"
"MARCUS PETTERSSON","","D","27","PIT","68","0","0","0","0","3.3","00:11","20:35","012:15","0.0","0"
"ROURKE CHARTIER","","C","27","OTT","6","0","0","0","0","0.9","00:04","10:20","000:22","0.0","0"
"JOEL TEASDALE","","R","24","","2","0","0","0","0","19.1","00:37","10:52","001:14","0.0","0"
"JACK RATHBONE","","D","24","VAN","11","0","0","0","1","22.7","01:11","14:14","013:01","0.0","0"
"JAN RUTTA","","D","33","S.J","56","0","0","0","0","0.5","00:02","17:07","001:30","0.0","0"
"PHILIPPE MYERS","","D","26","T.B","11","0","0","0","0","0.0","00:00","11:33","000:00","0.0","0"
"ANDREAS JOHNSSON","","L","28","PIT","13","0","0","0","4","25.8","01:08","13:28","014:46","0.0","0"
"MAXENCE GUENETTE","","D","22","OTT","1","0","0","0","0","0.0","00:00","08:47","000:00","0.0","0"
"BEN HARPUR","","D","28","NYR","42","0","0","0","0","0.6","00:02","14:04","001:12","0.0","0"
"COLIN BLACKWELL","","L","30","CHI","53","0","0","0","1","1.0","00:03","11:48","002:25","0.0","0"
"LOGAN BROWN","","C","25","T.B","30","0","0","0","0","15.2","00:52","10:24","025:52","0.0","0"
"JORDAN SPENCE","","D","22","L.A","6","0","0","0","1","19.3","01:07","14:00","006:44","0.0","0"
"JOEL HANLEY","","D","32","DAL","26","0","0","0","0","0.3","00:01","11:38","000:25","0.0","0"
"JUSTIN KIRKLAND","","L","27","ARI","7","0","0","0","0","0.1","00:00","07:13","000:02","0.0","0"
"KEVIN ROONEY","","C","30","CGY","17","0","0","0","1","1.8","00:06","08:52","001:36","0.0","0"
"JULIEN GAUTHIER","","R","25","NYI","57","0","0","0","0","1.4","00:04","08:38","004:10","0.0","0"
"ALEC REGULA","","D","23","BOS","4","0","0","0","0","35.6","01:54","16:36","007:37","0.0","0"
"ERIC STAAL","","C","38","","72","0","0","0","3","4.9","00:17","14:14","019:51","0.0","0"
"WADE ALLISON","","R","25","PHI","60","0","0","0","2","6.0","00:17","12:54","016:30","0.0","0"
"BLAKE LIZOTTE","","C","25","L.A","81","0","0","0","0","1.2","00:04","12:57","005:03","0.0","0"
"WILLIAM CARRIER","","L","28","VGK","56","0","0","0","5","11.2","00:29","12:35","026:46","0.0","0"
"NICOLAS DESLAURIERS","","L","32","PHI","80","0","0","0","0","0.9","00:03","10:06","003:29","0.0","0"
"JOONA LUOTO","","R","25","","7","0","0","0","0","3.5","00:11","12:28","001:17","0.0","0"
"JORDAN OESTERLE","","D","31","CGY","52","0","0","0","0","0.8","00:03","15:39","002:10","0.0","0"
"HAYDEN HODGSON","","R","27","L.A","1","0","0","0","0","0.0","00:00","04:46","000:00","0.0","0"
"BRETT HOWDEN","","L","25","VGK","54","0","0","0","0","0.4","00:01","13:04","000:57","0.0","0"
"BILLY SWEEZEY","","D","27","CBJ","9","0","0","0","0","0.0","00:00","17:07","000:00","0.0","0"
"RASMUS KUPARI","","C","23","WPG","66","0","0","0","1","1.0","00:03","10:06","003:14","0.0","0"
"KEEGAN KOLESAR","","R","26","VGK","74","0","0","0","1","0.6","00:01","11:28","001:45","0.0","0"
"DYLAN GAMBRELL","","C","27","TOR","60","0","0","0","0","0.3","00:01","11:23","000:59","0.0","0"
"BYRON FROESE","","C","32","VGK","9","0","0","0","0","0.0","00:00","09:58","000:00","0.0","0"
"ELMER SODERBLOM","","L","22","DET","21","0","0","0","4","18.6","01:08","12:04","023:40","0.0","0"
"MARK JANKOWSKI","","C","28","NSH","50","0","0","0","0","1.4","00:04","12:26","003:24","0.0","0"
"BRANDON CARLO","","D","26","BOS","75","0","0","0","1","0.4","00:01","18:50","001:31","0.0","0"
"STEVEN SANTINI","","D","28","L.A","4","0","0","0","0","0.3","00:01","12:31","000:04","0.0","0"
"LIBOR HAJEK","","D","25","","16","0","0","0","0","0.0","00:00","13:16","000:00","0.0","0"
"WALKER DUEHR","","R","25","CGY","27","0","0","0","1","4.2","00:13","10:12","005:50","0.0","0"
"DYLAN DEMELO","","D","30","WPG","75","0","0","0","0","2.2","00:07","19:34","009:20","0.0","0"
"ISAC LUNDESTROM","","C","23","ANA","61","0","0","0","1","4.6","00:12","14:20","012:33","0.0","0"
"NICK DESIMONE","","D","28","CGY","4","0","0","0","0","1.0","00:03","11:15","000:12","0.0","0"
"MATTIAS SAMUELSSON","","D","23","BUF","55","0","0","0","0","1.5","00:05","22:11","004:24","0.0","0"
"JOONA KOPPANEN","","L","25","PIT","5","0","0","0","0","4.4","00:11","10:50","000:55","0.0","0"
"JOSEPH CRAMAROSSA","","C","30","","4","0","0","0","0","0.0","00:00","07:48","000:00","0.0","0"
"DENNIS CHOLOWSKI","","D","25","NYI","2","0","0","0","0","39.0","02:18","12:47","004:35","0.0","0"
"ADAM BECKMAN","","L","22","MIN","9","0","0","0","0","12.6","00:43","10:41","006:27","0.0","0"
"JAKUB ZBORIL","","D","26","BOS","22","0","0","0","0","0.2","00:01","13:17","000:14","0.0","0"
"JOHN HAYDEN","","C","28","SEA","7","0","0","0","0","0.0","00:00","07:55","000:00","0.0","0"
"BRENDAN GAUNCE","","C","29","CBJ","5","0","0","0","0","9.0","00:14","10:28","001:12","0.0","0"
"MARK KASTELIC","","C","24","OTT","65","0","0","0","2","5.2","00:19","08:54","020:39","0.0","0"
"LARS ELLER","","C","34","PIT","84","0","0","0","0","3.1","00:10","14:48","013:30","0.0","0"
"LUKE PHILP","","C","27","CHI","3","0","0","0","0","1.3","00:03","11:41","000:09","0.0","0"
"JACKSON CATES","","C","25","","5","0","0","0","0","0.6","00:02","08:59","000:11","0.0","0"
"SAMPO RANTA","","L","23","COL","6","0","0","0","0","0.0","00:00","07:21","000:00","0.0","0"
"NICK JENSEN","","D","32","WSH","77","0","0","0","1","0.6","00:02","20:37","002:17","0.0","0"
"MARC MCLAUGHLIN","","R","24","BOS","2","0","0","0","0","8.5","00:51","09:41","001:42","0.0","0"
"PIUS SUTER","","C","27","VAN","79","0","0","0","0","1.5","00:05","14:04","006:14","0.0","0"
"JAMIE OLEKSIAK","","D","30","SEA","75","0","0","0","0","1.3","00:04","19:15","004:53","0.0","0"
"JORDIE BENN","","D","36","","12","0","0","0","0","1.9","00:05","15:48","001:04","0.0","0"
"AUSTIN WATSON","","R","31","","75","0","0","0","1","0.8","00:03","10:14","003:27","0.0","0"
"ALEX STEEVES","","L","23","TOR","3","0","0","0","0","1.2","00:03","07:51","000:08","0.0","0"
"NIKITA ZAITSEV","","D","31","CHI","46","0","0","0","0","0.7","00:02","16:28","001:50","0.0","0"
